metric_name,count,llm_action,target_field_key,suggested_field_key,suggested_aliases,suggested_required_any,name_cn,category,value_type,confidence,llm_reason,example_reports
——多样性,1,keep_unknown,,,[],[],,,,0.95,指标名称'——多样性'无实质语义，未指明具体维度（如性别、民族、年龄、残障、性取向等），不具备可量化性与跨行业通用性；其上下文（如'按年龄划分'表格标题）表明它仅为排版分隔符或章节标识，非真实披露指标；不符合Core ESG指标需具备明确定义、可测量、ESG相关性强的基本要求。,008_002649_博彦科技_2024_博彦科技：2024年度环境、社会及公司治理（ESG）报告
——员工流动率,1,add_alias_to_existing_core,employee_turnover_rate,,"[""员工流动率""]","[""员工流动率""]",,,,0.98,——员工流动率 与 Core ESG Schema 中 employee_turnover_rate 的 aliases（员工流失率、离职率、员工离职率）语义完全一致，仅存在标点符号差异（破折号为排版残留），属同一指标的规范别名，应加入其 aliases 列表。,008_002649_博彦科技_2024_博彦科技：2024年度环境、社会及公司治理（ESG）报告
——绩效管理,1,keep_unknown,,,[],[],,,,0.95,该指标名称为‘——绩效管理’，无实质ESG语义，未指向环境、社会或治理任一具体维度，不具可量化性，亦非标准ESG指标术语；其上下文（如表格标题‘按年龄划分’）进一步表明其为内部管理分类标签或排版占位符，属于公司报告格式特征或经营过程描述，不符合Core ESG指标的高频性、跨行业通用性、可量化性和ESG相关性要求。,008_002649_博彦科技_2024_博彦科技：2024年度环境、社会及公司治理（ESG）报告
核心岗位员工绩效考核覆盖率,1,keep_unknown,,,[],[],,,,0.95,核心岗位员工绩效考核覆盖率属于企业内部人力资源管理的特色指标，聚焦于特定岗位的考核执行情况，不反映跨行业通用的ESG实质性议题；Core ESG Schema中已包含培训覆盖率、员工流失率、女性管理层比例等更具代表性的S维度基础指标，而该指标未体现环境、社会或治理的广泛可比性、监管相关性或利益相关方普遍关注性，亦非经营财务指标（如营收、利润），故应保持unknown。,008_002649_博彦科技_2024_博彦科技：2024年度环境、社会及公司治理（ESG）报告
在中国大陆工作的员工,1,industry_schema_candidate,,,[],[],,,,0.95,该指标‘在中国大陆工作的员工’属于地域性员工分布子集，不具备跨行业通用性；Core中已有total_employees等基础员工总量指标，但地域细分（如中国大陆、海外、某省等）属区域运营特征，常见于跨国或多区域经营企业，更适合纳入行业或区域适配型ESG扩展 schema，而非通用Core。,008_002649_博彦科技_2024_博彦科技：2024年度环境、社会及公司治理（ESG）报告
在港澳台工作的员工,1,industry_schema_candidate,,,[],[],,,,0.95,在港澳台工作的员工属于地域性人力资源分布信息，反映企业区域业务布局或跨境用工特征，不具备跨行业通用性；Core ESG Schema 中S类指标聚焦人口结构（性别、年龄、民族、管理层比例等）和基本劳动权益维度，未涵盖地理分布维度；该指标更适用于IT服务、金融、咨询等有显著跨境业务的行业ESG子体系，不宜纳入通用Core。,008_002649_博彦科技_2024_博彦科技：2024年度环境、社会及公司治理（ESG）报告
在其他国家和地区的员工,1,new_core_candidate,,overseas_employees,[],[],海外员工人数,S,number,0.88,该指标反映企业在境外的人力资源配置，是全球化运营的重要社会维度表征；跨行业通用性强（科技、制造、工程、金融等出海企业普遍披露）；可量化、定义清晰（在其他国家和地区的正式雇员人数）；与现有员工结构类指标（如total_employees、female_employees）逻辑一致，构成地域维度的必要补充；不属于财务或经营绩效指标，具有明确ESG相关性（S维度下劳工实践与全球运营责任）。,008_002649_博彦科技_2024_博彦科技：2024年度环境、社会及公司治理（ESG）报告
核心岗位员工绩效考核率,1,keep_unknown,,,[],[],,,,0.95,核心岗位员工绩效考核率属于企业内部人力资源管理与绩效考核机制的执行细节，非ESG基础披露项；Core ESG Schema中无任何绩效考核覆盖率、考核率类指标，且该指标不具备跨行业通用性、不可比性高（'核心岗位'定义因企而异），亦不反映环境、社会或治理实质性议题，属于公司特色管理实践指标，不符合new_core_candidate或add_alias_to_existing_core条件。,008_002649_博彦科技_2024_博彦科技：2024年度环境、社会及公司治理（ESG）报告
数据安全 / 客户隐私保护相关检测次数,1,industry_schema_candidate,,,[],[],,,,0.88,数据安全/客户隐私保护相关检测次数属于信息安全合规管理范畴，虽具治理（G）属性，但当前Core ESG Schema中G类指标聚焦于反腐败、举报、董事会监督、ESG治理机制等宏观治理结构与行为，未覆盖具体的信息安全操作性活动；该指标频次性、技术性强，披露主体集中于IT服务、互联网、金融等高数据敏感行业，缺乏跨行业普遍性与标准化计量口径（如检测范围、方法、边界不统一），更适合作为行业特定ESG指标纳入ICT或金融业ESG子体系，而非通用Core。,008_002649_博彦科技_2024_博彦科技：2024年度环境、社会及公司治理（ESG）报告
年度新增获软件著作权数量,1,industry_schema_candidate,,,[],[],,,,0.95,软件著作权数量是信息技术、软件服务等行业的特色知识产权成果指标，反映企业研发产出但不具备跨行业通用性（如制造业、能源、农业等普遍不涉及），且Core中已有专利类指标（authorized_patents_new、patent_applications_new）明确限定为专利，不宜扩展其语义覆盖软件著作权；该指标更适合纳入IT/软件行业ESG子体系，而非通用Core。,008_002649_博彦科技_2024_博彦科技：2024年度环境、社会及公司治理（ESG）报告
因工伤缺失工作日数,1,add_alias_to_existing_core,lost_workdays_due_to_injury,,"[""因工伤缺失工作日数""]","[""因工伤缺失工作日数""]",,,,0.98,‘因工伤缺失工作日数’与现有 core 指标 lost_workdays_due_to_injury 的中文名‘因工伤损失工作日数’语义完全一致，‘缺失’是‘损失’在职业健康安全语境下的常见同义表述（如 ISO 45001 中‘lost workdays’常译为‘损失工作日’，但实务披露中‘缺失’被广泛混用）；单位‘天’完全匹配；且该表述已出现在真实报告（博彦科技2024 ESG报告）的结构化表格中，属典型别名变体，应纳入 aliases。,008_002649_博彦科技_2024_博彦科技：2024年度环境、社会及公司治理（ESG）报告
客户投诉满意度,1,keep_unknown,,,[],[],,,,0.85,客户投诉满意度属于服务质量与客户体验类衍生指标，反映企业运营质量而非ESG实质性议题；Core ESG Schema中已有customer_complaints（投诉数量）作为S类基础指标，但满意度需结合调查方法、样本范围、权重设计等主观因素，难以标准化定义和跨行业可比；该指标未体现环境、社会或治理的实质性风险或影响，且当前仅1家样本披露，缺乏高频性、通用性和ESG相关性，属于公司特色管理指标，不适合纳入通用Core体系。,008_002649_博彦科技_2024_博彦科技：2024年度环境、社会及公司治理（ESG）报告
涉及市监局的违规事件,1,keep_unknown,,,[],[],,,,0.95,涉及市监局的违规事件属于市场监管领域特定行政监管事项，与Core ESG Schema中已定义的environmental_violation_cases（仅限生态环境等环保主管部门处罚）在监管主体、法律依据、合规范畴上均不重合；该指标不具备跨行业通用性，披露频次极低（count=1），且反映的是特定行政监管风险而非ESG核心实质性议题，不符合new_core_candidate或industry_schema_candidate标准，应保持unknown。,008_002649_博彦科技_2024_博彦科技：2024年度环境、社会及公司治理（ESG）报告
内向供应商,1,industry_schema_candidate,,,[],[],,,,0.95,内向供应商（单位：家）指企业采购端合作的上游供应商数量，属于供应链管理维度下的运营类指标，非ESG核心议题的直接量化表征；Core ESG Schema中已有'supplier_esg_assessment'（定性机制类），但未包含供应商数量等运营规模指标；该指标缺乏跨行业可比性（如制造业与软件服务业对‘内向供应商’定义、统计口径差异极大），更适合纳入ICT、制造等行业的ESG行业补充指标体系，而非通用Core。,008_002649_博彦科技_2024_博彦科技：2024年度环境、社会及公司治理（ESG）报告
升级了现场审核内供应商数量,1,industry_schema_candidate,,,[],[],,,,0.93,该指标‘升级了现场审核内供应商数量’描述的是供应链管理过程中的具体审核行为（即对供应商实施更严格现场审核的覆盖数量），属于供应链ESG管理实践的执行层指标，具有行业适配性（如IT服务、制造、电子等行业差异大），非跨行业高频通用指标；Core ESG Schema中已有‘supplier_esg_assessment’（定性机制类）和‘supplier_esg_audit_count’（若存在）等更高阶抽象字段，但本指标为操作级计数，粒度过细且不具通用可比性，更适合纳入行业ESG子体系（如ICT行业供应链管理模块），不应新增为Core。,008_002649_博彦科技_2024_博彦科技：2024年度环境、社会及公司治理（ESG）报告
客户抽样调查满意度,1,keep_unknown,,,[],[],,,,0.95,客户抽样调查满意度属于服务质量与客户体验类指标，虽具社会（S）维度相关性，但其定义、抽样方法、问卷设计、覆盖范围高度依赖企业业务模式和行业特性（如IT服务、金融、制造差异极大），缺乏跨行业可比性与标准化计量基础；Core ESG Schema 中无任何客户满意度相关指标，且明确将‘客户满意度’列为 matched=false 的典型示例；该指标更适合作为行业或公司级特色KPI，而非通用Core指标。,008_002649_博彦科技_2024_博彦科技：2024年度环境、社会及公司治理（ESG）报告
